title,paragraph,url,query
Deepfakes and AI tools fuelling rise in US cyber fraud,"Gaye Dempsey, chief executive of the Bank of Lincoln County in Tennessee, said smaller financial institutions are spending more resources on fraud prevention and scam detection, but cannot tackle the growing threat alone.",https://english.mathrubhumi.com/technology/deepfakes-and-ai-tools-fuelling-rise-in-us-cyber-fraud-ph04ufw7,deepfake technology news
Deepfakes and AI tools fuelling rise in US cyber fraud,"“Community banks like mine are on the front lines,” she said, pointing to cases involving cheque fraud, impersonation schemes and online romance scams.",https://english.mathrubhumi.com/technology/deepfakes-and-ai-tools-fuelling-rise-in-us-cyber-fraud-ph04ufw7,deepfake technology news
Deepfakes and AI tools fuelling rise in US cyber fraud,"Dempsey also described a case in which an elderly customer sold her home for $85,000 after being deceived by an online scammer. Although bank staff attempted to intervene, they were unable to stop the transfer.",https://english.mathrubhumi.com/technology/deepfakes-and-ai-tools-fuelling-rise-in-us-cyber-fraud-ph04ufw7,deepfake technology news
Deepfakes and AI tools fuelling rise in US cyber fraud,"Patrick McDade, senior vice-president for fraud and technology risk management at EverBank, said banks spend billions of dollars and millions of staff hours each year combating financial fraud.",https://english.mathrubhumi.com/technology/deepfakes-and-ai-tools-fuelling-rise-in-us-cyber-fraud-ph04ufw7,deepfake technology news
Deepfakes and AI tools fuelling rise in US cyber fraud,"However, he noted that many scams begin on social media platforms, telecommunications networks and other online channels outside the banking system.",https://english.mathrubhumi.com/technology/deepfakes-and-ai-tools-fuelling-rise-in-us-cyber-fraud-ph04ufw7,deepfake technology news
Deepfakes and AI tools fuelling rise in US cyber fraud,"“The criminal is not deceiving the bank. They’re deceiving the customer,” McDade said, explaining that victims are often manipulated into authorising payments themselves.",https://english.mathrubhumi.com/technology/deepfakes-and-ai-tools-fuelling-rise-in-us-cyber-fraud-ph04ufw7,deepfake technology news
Deepfakes and AI tools fuelling rise in US cyber fraud,"Similarly, Kate McKune, general counsel at Park Community Credit Union, said credit unions are facing rising fraud risks while balancing consumer demand for faster digital payments and convenient financial services.",https://english.mathrubhumi.com/technology/deepfakes-and-ai-tools-fuelling-rise-in-us-cyber-fraud-ph04ufw7,deepfake technology news
Deepfakes and AI tools fuelling rise in US cyber fraud,"She noted that scams frequently originate through online advertisements, social media contacts, investment schemes or cryptocurrency offers.",https://english.mathrubhumi.com/technology/deepfakes-and-ai-tools-fuelling-rise-in-us-cyber-fraud-ph04ufw7,deepfake technology news
Deepfakes and AI tools fuelling rise in US cyber fraud,Several witnesses urged the US Congress to strengthen coordination among federal agencies and allow greater information sharing between financial institutions to identify fraud patterns earlier.,https://english.mathrubhumi.com/technology/deepfakes-and-ai-tools-fuelling-rise-in-us-cyber-fraud-ph04ufw7,deepfake technology news
Deepfakes and AI tools fuelling rise in US cyber fraud,"Joseph Schuster, a partner at Ballard Spahr, said effective fraud detection relies on analysing patterns across banks and financial systems.",https://english.mathrubhumi.com/technology/deepfakes-and-ai-tools-fuelling-rise-in-us-cyber-fraud-ph04ufw7,deepfake technology news
Deepfakes and AI tools fuelling rise in US cyber fraud,"“Fraud identification is inherently pattern recognition,” he said, adding that legal uncertainty sometimes discourages institutions from sharing data that could expose criminal networks more quickly.",https://english.mathrubhumi.com/technology/deepfakes-and-ai-tools-fuelling-rise-in-us-cyber-fraud-ph04ufw7,deepfake technology news
Deepfakes and AI tools fuelling rise in US cyber fraud,"Experts also called for stronger consumer awareness campaigns and a national strategy to combat digital scams, particularly those involving AI-generated content, cryptocurrency payments and social media platforms.",https://english.mathrubhumi.com/technology/deepfakes-and-ai-tools-fuelling-rise-in-us-cyber-fraud-ph04ufw7,deepfake technology news
"Indore Couple Receive Video Call Showing Son Soaked In Blood, Lose Rs 1 Lakh In Deepfake Scam","In Indore, parents sent Rs 1.02 lakh after seeing their son ‘stabbed’ on a video call. He returned safe, revealing a deepfake cyber scam spanning 3 states",https://www.news18.com/cities/indore/indore-couple-receive-video-call-showing-son-soaked-in-blood-lose-rs-1-lakh-in-deepfake-scam-ws-el-9940171.html,deepfake technology news
"Indore Couple Receive Video Call Showing Son Soaked In Blood, Lose Rs 1 Lakh In Deepfake Scam","The misuse of AI and deepfake technology has made the scam more sophisticated and dangerous, prompting technical teams to assist in the investigation. (AI Generated)",https://www.news18.com/cities/indore/indore-couple-receive-video-call-showing-son-soaked-in-blood-lose-rs-1-lakh-in-deepfake-scam-ws-el-9940171.html,deepfake technology news
"Indore Couple Receive Video Call Showing Son Soaked In Blood, Lose Rs 1 Lakh In Deepfake Scam","A shocking cybercrime case has come to light, targeting a parent’s deepest fear. A gang showed a couple a video of their son being stabbed during a call and threatened to kill him if the money was not transferred. Panicked, the parents immediately sent Rs 1,02,000.",https://www.news18.com/cities/indore/indore-couple-receive-video-call-showing-son-soaked-in-blood-lose-rs-1-lakh-in-deepfake-scam-ws-el-9940171.html,deepfake technology news
